EPI ISL 187500|A/Colorado/05/2010|2010-11-23                      6.01  3.18  5.12  4.77  4.06  7.42  2.12  8.48  6.18  7.77  1.41  8.30  3.53  4.42  4.77  6.89  5.83  4.59  1.94  3.18   566 
EPI ISL 185442|A/Washington/02/2010|2010-12-10                    6.01  3.18  4.95  4.77  4.06  7.42  2.12  8.48  6.18  7.77  1.41  8.48  3.53  4.42  4.77  6.89  5.83  4.59  1.94  3.18   566 
EPI ISL 85830|A/Washington/02/2010|2010-12-10                     6.01  3.18  4.95  4.77  4.06  7.42  2.12  8.48  6.18  7.77  1.41  8.48  3.53  4.42  4.77  6.89  5.83  4.59  1.94  3.18   566 
EPI ISL 158712|A/Tennessee/F2008c07/2010|2010-12-08               6.01  3.18  5.12  4.77  4.06  7.42  2.12  8.48  6.18  7.77  1.41  8.30  3.53  4.42  4.77  6.89  5.83  4.59  1.94  3.18   566 
EPI ISL 86102|A/Iowa/12/2010|2010-12-19                           6.01  3.18  5.12  4.77  4.06  7.42  2.12  8.48  6.18  7.77  1.41  8.30  3.53  4.42  4.77  6.89  5.83  4.59  1.94  3.18   566 
EPI ISL 85580|A/Alabama/07/2010|2010-10-28                        6.01  3.18  5.12  4.95  4.06  7.24  2.12  8.48  6.18  7.77  1.41  8.30  3.53  4.42  4.77  6.89  5.83  4.59  1.94  3.18   566 
EPI ISL 89760|A/Connecticut/02/2011|2011-01-07                    6.02  3.19  5.13  4.78  4.07  7.26  2.12  8.50  6.19  7.79  1.42  8.32  3.54  4.42  4.78  6.90  5.84  4.60  1.95  3.19   565 
EPI ISL 121825|A/Nevada/3020/2012|2012-04-16                      6.50  2.50  4.50  3.00  3.75  8.00  2.00  8.00  5.00  7.25  1.25  8.75  5.00  4.75  5.25  8.00  6.75  5.00  1.75  3.00   400 
EPI ISL 136048|A/Ohio/3112/2012|2012-11-28                        5.82  3.09  5.09  4.91  4.00  7.64  2.18  8.00  6.18  7.45  1.27  8.55  3.64  4.55  4.91  6.91  6.00  4.55  2.00  3.27   550 
EPI ISL 134018|A/Virginia/16/2012|2012-12-05                      6.01  3.18  4.95  4.77  4.06  7.42  2.12  8.30  6.18  7.77  1.41  8.30  3.53  4.42  4.77  6.89  6.01  4.59  1.94  3.36   566 
EPI ISL 114050|A/Alaska/AF2773/2012|2012-01-18                    6.50  2.50  4.50  3.00  3.75  8.00  2.00  8.00  5.00  7.25  1.25  8.75  5.00  4.75  5.25  8.00  6.75  5.00  1.75  3.00   400 
EPI ISL 114020|A/Nevada/AF2840/2012|2012-03-05                    6.50  2.50  4.50  3.00  3.75  8.00  2.00  8.00  5.00  7.25  1.25  8.75  5.00  4.75  5.25  8.00  6.75  5.00  1.75  3.00   400 
EPI ISL 132794|A/Washington/3046/2012|2012-05-13                  6.50  2.50  4.50  3.00  3.75  8.00  2.00  8.00  5.00  7.25  1.25  8.75  5.00  4.75  5.25  8.00  6.75  5.00  1.75  3.00   400 
EPI ISL 121790|A/Ohio/2985/2012|2012-03-26                        6.50  2.50  4.50  3.00  3.75  8.00  2.00  8.00  5.00  7.25  1.25  8.75  5.00  4.75  5.25  8.00  6.75  5.00  1.75  3.00   400 
EPI ISL 87737|A/Oklahoma/AF2720/2010|2010-12-23                   6.50  2.50  4.50  3.00  3.75  8.00  2.00  8.00  5.00  7.25  1.25  8.75  5.00  4.75  5.25  8.00  6.75  5.00  1.75  3.00   400 
EPI ISL 87731|A/Arizona/AF2696/2010|2010-12-20                    6.50  2.50  4.50  3.00  3.75  8.00  2.00  8.00  5.00  7.25  1.25  8.75  5.00  4.75  5.25  8.00  6.75  5.00  1.75  3.00   400 
EPI ISL 380647|A/Washington/545/2019|2019-03-25                   5.31  3.36  5.49  4.96  3.89  7.61  1.77  9.03  6.19  7.61  1.59  7.43  3.54  4.25  5.13  7.61  5.66  4.25  1.95  3.36   565 
EPI ISL 360126|A/Washington/385/2019|2019-03-08                   5.30  3.36  5.48  5.12  3.71  7.60  1.77  9.01  6.01  7.60  1.59  7.77  3.53  4.24  5.12  7.60  5.65  4.24  1.94  3.36   566 
EPI ISL 356234|A/District Of Columbia/26/2019|2019-04-07          5.30  3.36  5.48  4.95  3.71  7.60  1.77  9.01  6.01  7.60  1.59  7.60  3.53  4.24  5.30  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 380766|A/Wisconsin/524/2019|2019-04-08                    5.30  3.36  5.48  4.95  3.71  7.60  1.94  9.01  6.18  7.60  1.59  7.60  3.53  4.06  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 366934|A/Colorado/8732/2019|2019-03-11                    5.30  3.36  5.48  4.95  3.71  7.60  1.94  9.01  6.18  7.60  1.59  7.60  3.53  4.06  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 362644|A/Nevada/30/2019|2019-05-21                        5.30  3.36  5.48  5.12  3.71  7.42  1.77  9.01  6.18  7.60  1.59  7.60  3.53  4.24  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 380876|A/Texas/297/2019|2019-03-06                        5.30  3.36  5.48  4.95  3.71  7.60  1.77  9.01  6.18  7.60  1.59  7.60  3.53  4.24  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 342261|A/Missouri/06/2019|2019-01-28                      5.30  3.36  5.48  4.95  3.71  7.60  1.77  9.01  6.18  7.60  1.59  7.60  3.53  4.24  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 355558|A/Missouri/23/2019|2019-03-28                      5.30  3.36  5.48  4.95  3.71  7.60  1.77  9.01  6.18  7.60  1.59  7.60  3.53  4.24  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 348131|A/Virginia/03/2019|2019-01-08                      5.30  3.36  5.48  4.95  3.71  7.60  1.77  9.01  6.18  7.60  1.59  7.60  3.53  4.24  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 351999|A/Nebraska/05/2019|2019-01-20                      5.30  3.36  5.48  4.95  3.71  7.60  1.77  9.01  6.18  7.60  1.59  7.60  3.53  4.24  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 362579|A/New Hampshire/27/2019|2019-04-09                 5.30  3.36  5.48  4.95  3.71  7.60  1.77  9.01  6.18  7.60  1.59  7.60  3.53  4.24  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 344716|A/South Dakota/10/2019|2019-02-10                  5.30  3.36  5.48  4.95  3.71  7.60  1.77  9.01  6.18  7.60  1.59  7.60  3.53  4.24  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 369003|A/Washington/9603/2019|2019-03-18                  5.30  3.36  5.48  4.95  3.71  7.60  1.77  9.01  6.18  7.60  1.59  7.60  3.53  4.24  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 351981|A/Minnesota/19/2019|2019-03-17                     5.30  3.36  5.48  4.95  3.71  7.60  1.77  9.01  6.18  7.60  1.59  7.60  3.53  4.24  5.12  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 377723|A/Michigan/282/2019|2019-04-02                     5.31  3.36  5.49  4.96  3.72  7.61  1.77  9.20  6.02  7.61  1.59  7.61  3.54  4.25  5.13  7.79  5.49  4.25  1.95  3.36   565 
EPI ISL 359648|A/Michigan/255/2019|2019-03-13                     5.30  3.36  5.30  4.95  3.71  7.60  1.77  9.19  6.18  7.60  1.59  7.77  3.53  4.24  5.12  7.77  5.48  4.24  1.94  3.36   566 
EPI ISL 360416|A/Texas/347/2017|2017-12-13                        5.48  3.36  5.12  4.77  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.95  3.53  4.24  5.12  7.60  5.48  4.24  1.94  3.36   566 
EPI ISL 300216|A/Massachusetts/09/2018|2018-01-29                 5.48  3.36  5.12  4.77  3.71  7.60  1.94  9.01  6.36  7.60  1.41  7.95  3.53  4.24  5.12  7.60  5.65  4.24  1.94  3.36   566 
EPI ISL 353683|A/New York/13/2019|2019-02-07                      5.65  3.36  5.30  4.77  3.71  7.60  1.94  9.19  6.54  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.30  4.24  1.94  3.18   566 
EPI ISL 305089|A/Washington/57/2018|2018-02-19                    5.48  3.36  5.30  4.95  3.71  7.60  1.94  8.83  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 360467|A/Texas/51/2018|2018-01-07                         5.49  3.36  5.13  4.96  3.72  7.61  1.95  9.20  6.37  7.61  1.42  7.79  3.54  4.25  4.96  7.79  5.49  4.25  1.95  3.19   565 
EPI ISL 333756|A/Florida/112/2018|2018-11-28                      5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.06  1.94  3.18   566 
EPI ISL 321309|A/Kansas/14/2017|2017-12-14                        5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 314020|A/Iowa/55/2018|2018-05-07                          5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 312859|A/Iowa/54/2018|2018-04-27                          5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 306224|A/Wisconsin/77/2018|2018-03-11                     5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 360535|A/Michigan/119/2018|2018-01-11                     5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 334120|A/Delaware/46/2018|2018-12-11                      5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 380523|A/Wisconsin/451/2019|2019-03-25                    5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 353689|A/New York/11/2019|2019-01-15                      5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 339703|A/Kentucky/03/2019|2019-01-08                      5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 359145|A/Pennsylvania/595/2019|2019-02-13                 5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 353639|A/District Of Columbia/09/2019|2019-02-06          5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 359636|A/Pennsylvania/858/2019|2019-03-23                 5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 359400|A/Pennsylvania/645/2019|2019-02-20                 5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 361774|A/Pennsylvania/323/2018|2018-01-27                 5.48  3.36  5.30  5.12  3.71  7.42  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 237372|A/New York/89/2016|2016-08-08                      5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 233424|A/New York/82/2016|2016-07-12                      5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 237377|A/New York/94/2016|2016-08-27                      5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 275955|A/Texas/71/2017|2017-03-18                         5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 280838|A/Virginia/6025/2017|2017-02-09                    5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 264465|A/New York/27/2017|2017-04-09                      5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 264472|A/Rhode Island/12/2017|2017-03-26                  5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 259108|A/Michigan/33/2017|2017-03-13                      5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 262748|A/North Carolina/27/2017|2017-04-05                5.48  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 368983|A/Texas/9581/2019|2019-04-04                       5.12  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.54  7.77  1.41  7.60  3.53  4.06  4.95  8.13  5.48  4.42  1.94  3.18   566 
EPI ISL 369987|A/Florida/8128/2019|2019-01-30                     5.30  3.36  5.48  4.95  3.71  7.60  1.94  8.83  6.36  7.77  1.59  7.60  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 359892|A/Wisconsin/266/2019|2019-03-10                    5.30  3.36  5.30  4.95  3.89  7.60  1.94  9.01  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.60  5.48  4.59  1.94  3.18   566 
EPI ISL 359626|A/Pennsylvania/852/2019|2019-03-21                 5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.71  7.60  1.59  7.77  3.53  4.24  4.77  7.77  5.30  4.42  1.94  3.18   566 
EPI ISL 377681|A/Texas/125/2019|2019-04-30                        5.30  3.36  5.30  5.12  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 347983|A/California/60/2019|2019-02-11                    5.30  3.36  5.48  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.60  5.48  4.42  1.94  3.18   566 
EPI ISL 380477|A/Michigan/357/2019|2019-03-28                     5.30  3.36  5.30  4.95  3.71  7.77  1.94  9.01  6.54  7.77  1.41  7.60  3.53  4.42  4.77  7.60  5.48  4.42  1.94  3.18   566 
EPI ISL 357813|A/Florida/31/2019|2019-03-06                       5.31  3.36  5.31  4.96  3.72  7.61  1.95  9.20  6.37  7.79  1.42  7.79  3.54  4.25  4.96  7.61  5.31  4.42  1.95  3.19   565 
EPI ISL 359656|A/Michigan/261/2019|2019-03-14                     5.31  3.36  5.31  4.96  3.72  7.61  1.95  9.03  6.55  7.79  1.24  7.61  3.54  4.25  4.78  7.79  5.49  4.42  1.95  3.36   565 
EPI ISL 372714|A/Missouri/9079/2019|2019-02-27                    5.30  3.36  5.30  4.95  3.71  7.60  1.94  8.83  6.36  7.77  1.59  7.77  3.53  4.42  4.77  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 348128|A/Mississippi/17/2019|2019-03-06                   5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.42  4.77  7.60  5.65  4.42  1.94  3.18   566 
EPI ISL 377897|A/Florida/72/2019|2019-05-29                       5.30  3.36  5.30  5.12  3.71  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.42  4.77  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 359490|A/Michigan/151/2019|2019-02-22                     5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.42  4.77  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 368877|A/Ohio/9565/2019|2019-03-25                        5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.42  4.77  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 351994|A/Michigan/203/2019|2019-03-12                     5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.42  4.77  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 368205|A/Hawaii/48/2019|2019-06-13                        5.30  3.36  5.30  4.77  3.71  7.60  1.94  9.01  6.54  7.77  1.59  7.77  3.53  4.24  4.95  7.77  5.30  4.42  1.94  3.18   566 
EPI ISL 372542|A/Washington/9757/2019|2019-03-24                  5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.59  7.77  3.53  4.24  4.95  7.77  5.30  4.42  1.94  3.18   566 
EPI ISL 372721|A/New Jersey/9085/2019|2019-03-18                  5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.59  7.77  3.53  4.24  4.95  7.77  5.30  4.42  1.94  3.18   566 
EPI ISL 359867|A/Wisconsin/213/2019|2019-03-04                    5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.19  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 370062|A/Mississippi/8289/2019|2019-02-04                 5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.59  7.77  3.53  4.24  4.95  7.77  5.48  4.24  1.94  3.18   566 
EPI ISL 359142|A/Pennsylvania/592/2019|2019-02-13                 5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.54  7.77  1.41  7.77  3.53  4.24  4.77  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 351998|A/Alabama/18/2019|2019-03-01                       5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.54  7.77  1.41  7.77  3.53  4.24  4.77  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 371972|A/Florida/7692/2018|2018-12-12                     5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.18  7.77  1.41  7.77  3.53  4.24  5.12  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 370115|A/Mississippi/8270/2018|2018-12-28                 5.30  3.36  5.30  4.77  3.71  7.60  1.94  9.01  6.54  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 380759|A/Wisconsin/515/2019|2019-04-07                    5.13  3.36  5.31  4.96  3.72  7.61  1.95  9.03  6.37  7.79  1.42  7.79  3.54  4.25  4.96  7.79  5.49  4.42  1.95  3.19   565 
EPI ISL 355724|A/California/71/2019|2019-02-22                    5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.42  4.77  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 342242|A/Kansas/07/2019|2019-01-30                        5.30  3.36  5.30  4.95  3.71  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  5.12  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 355774|A/Pennsylvania/866/2019|2019-04-05                 5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.54  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.30  4.42  1.94  3.18   566 
EPI ISL 380780|A/Pennsylvania/884/2019|2019-03-21                 5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.54  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.30  4.42  1.94  3.18   566 
EPI ISL 368902|A/Georgia/9480/2019|2019-04-02                     5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.54  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.30  4.42  1.94  3.18   566 
EPI ISL 353663|A/California/111/2019|2019-03-16                   5.31  3.36  5.31  4.96  3.72  7.61  1.95  9.03  6.37  7.79  1.42  7.79  3.54  4.25  4.96  7.79  5.49  4.42  1.95  3.01   565 
EPI ISL 353641|A/Virginia/13/2019|2019-02-19                      5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.95  1.41  7.77  3.53  4.24  4.95  7.60  5.48  4.42  1.94  3.18   566 
EPI ISL 369119|A/Texas/9715/2019|2019-03-13                       5.30  3.36  5.30  4.95  3.89  7.60  1.94  9.01  6.36  7.60  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 353461|A/North Dakota/21/2019|2019-04-04                  5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.60  1.41  7.77  3.71  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 339737|A/Maryland/63/2018|2018-12-29                      5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 348134|A/Maryland/63/2018|2018-12-29                      5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 339673|A/Wyoming/22/2018|2018-12-26                       5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 370117|A/Mississippi/8273/2018|2018-12-30                 5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 369019|A/Florida/9622/2019|2019-04-14                     5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 339768|A/Alabama/01/2019|2019-01-01                       5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 344705|A/Michigan/31/2019|2019-01-10                      5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 377678|A/Alaska/27/2019|2019-04-27                        5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 366603|A/Virginia/8845/2019|2019-03-12                    5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 362604|A/Virginia/35/2019|2019-04-23                      5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 369034|A/South Carolina/9642/2019|2019-04-05              5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 387286|A/Texas/8528/2019|2019-02-04                       5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 366491|A/New York/8621/2019|2019-02-06                    5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 339855|A/Utah/05/2019|2019-01-10                          5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 362614|A/Pennsylvania/871/2019|2019-04-29                 5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 366527|A/Texas/8684/2019|2019-02-07                       5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 354134|A/North Carolina/20/2019|2019-03-18                5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
EPI ISL 387251|A/New York/8476/2019|2019-02-03                    5.30  3.36  5.30  4.95  3.71  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.77  5.48  4.42  1.94  3.18   566 
